"Tps"	"Temp"	"RH"	"Cp"	"PTLx"
1824	27.3425	51.20875	75	-1.5
1825	26.2475	58.3225	75	-1.5
1826	25.21	64.52625	75	-1.5
1827	24.465	68.74625	75	-1.5
1828	24.19	72.22625	75	-1.5
1829	23.6825	75.32	75	-1.5
1830	23.2775	79.0025	116.582338163552	-2.74747014490656
1831	23.3425	79.0975	156.34732861516	-3.9404198584548
1832	23.5225	76.55625	192.557050458495	-5.02671151375484
1833	25.545	67.99625	223.628965095479	-5.95886895286437
1834	28.025	59.21125	248.205080756888	-6.69615242270663
1835	33.0775	46.40125	265.211303259031	-7.20633909777092
1836	36.1175	40.76625	273.904379073655	-7.46713137220964
1837	36.6525	38.67125	273.904379073655	-7.46713137220964
1838	36.415	39.215	265.211303259031	-7.20633909777092
1839	34.3775	40.6075	248.205080756888	-6.69615242270663
1840	32.0325	43.99875	223.628965095479	-5.95886895286437
1841	31	46.20625	192.557050458495	-5.02671151375484
1842	28.97	50.82625	156.34732861516	-3.9404198584548
1843	27.4425	54.76125	116.582338163552	-2.74747014490656
1844	26.5375	55.97625	75.0000000000001	-1.5
1845	24.9575	60.62625	75	-1.5
1846	24.41	62.86125	75	-1.5
1847	24.09	64.19125	75	-1.5
1848	23.785	65.515	75	-1.5
1849	23.4875	65.7925	75	-1.5
1850	23.44	66.08	75	-1.5
1851	23.31	64.94875	75	-1.5
1852	23.3225	66.46625	75	-1.5
1853	22.8675	67.5675	75	-1.5
1854	22.46	68.18375	116.582338163552	-2.74747014490656
1855	22.2925	69.055	156.34732861516	-3.9404198584548
1856	22.71	68.27875	192.557050458495	-5.02671151375484
1857	23.6325	65.99375	223.628965095479	-5.95886895286437
1858	25.2975	61.8625	248.205080756888	-6.69615242270663
1859	26.1475	60.87125	265.211303259031	-7.20633909777092
1860	26.6725	56.5	273.904379073655	-7.46713137220964
1861	28.495	49.125	273.904379073655	-7.46713137220964
1862	31.775	41.5525	265.211303259031	-7.20633909777092
1863	31.655	44.6025	248.205080756888	-6.69615242270663
1864	32.0525	42.3	223.628965095479	-5.95886895286437
1865	29.41	47.10375	192.557050458495	-5.02671151375484
1866	27.7875	51.0575	156.34732861516	-3.9404198584548
1867	27.71	50.32125	116.582338163552	-2.74747014490656
1868	26.7625	51.15875	75.0000000000001	-1.5
1869	24.38	58.95625	75	-1.5
1870	23.485	62.9525	75	-1.5
1871	22.88	66.63625	75	-1.5
1872	22.4775	70.23	75	-1.5
1873	22.26	71.9925	75	-1.5
1874	21.8575	73.3575	75	-1.5
1875	21.425	75.32125	75	-1.5
1876	20.8625	77.105	75	-1.5
1877	20.455	77.04375	75	-1.5
1878	20.1575	78.88625	116.582338163552	-2.74747014490656
1879	20.225	80.16	156.34732861516	-3.9404198584548
1880	21.2125	78.15125	192.557050458495	-5.02671151375484
1881	23.3725	69.13875	223.628965095479	-5.95886895286437
1882	29.04	49.59	248.205080756888	-6.69615242270663
1883	32.2425	41.5975	265.211303259031	-7.20633909777092
1884	34.66	38.04875	273.904379073655	-7.46713137220964
1885	32.0875	42.03125	273.904379073655	-7.46713137220964
1886	32.615	40.6375	265.211303259031	-7.20633909777092
1887	32.325	39.17625	248.205080756888	-6.69615242270663
1888	33.3025	35.61875	223.628965095479	-5.95886895286437
1889	32.25	38.10875	192.557050458495	-5.02671151375484
1890	30.385	39.71125	156.34732861516	-3.9404198584548
1891	29.2025	42.93875	116.582338163552	-2.74747014490656
1892	27.195	47.5075	75.0000000000001	-1.5
1893	24.88	54.64125	75	-1.5
1894	23.135	63.35625	75	-1.5
1895	22.51	67.48125	75	-1.5
1896	21.815	71.405	75	-1.5
1897	21.3875	73.40875	75	-1.5
1898	20.9925	74.5075	75	-1.5
1899	20.6225	75.60125	75	-1.5
1900	20.3125	76.5925	75	-1.5
1901	20.0775	77.5225	75	-1.5
1902	19.8625	78.1325	116.582338163552	-2.74747014490656
1903	19.9025	78.9425	156.34732861516	-3.9404198584548
1904	22.35	75.1575	192.557050458495	-5.02671151375484
1905	24.5575	66.80375	223.628965095479	-5.95886895286437
1906	26.055	61.0125	248.205080756888	-6.69615242270663
1907	30.0225	50.49875	265.211303259031	-7.20633909777092
1908	31.825	45.83125	273.904379073655	-7.46713137220964
1909	35.4	37.655	273.904379073655	-7.46713137220964
1910	35.7	35.90875	265.211303259031	-7.20633909777092
1911	36.9225	35.32125	248.205080756888	-6.69615242270663
1912	37.1925	33.81625	223.628965095479	-5.95886895286437
1913	34.46	37.51375	192.557050458495	-5.02671151375484
1914	33.7225	36.7325	156.34732861516	-3.9404198584548
1915	30.6275	40.35875	116.582338163552	-2.74747014490656
1916	27.955	47.2675	75.0000000000001	-1.5
1917	24.825	58.14625	75	-1.5
1918	22.8175	65.985	75	-1.5
1919	21.8525	69.57	75	-1.5
1920	21.335	70.49375	75	-1.5
1921	20.7975	71.795	75	-1.5
1922	20.415	72.595	75	-1.5
1923	20.0075	73.5275	75	-1.5
1924	19.8275	73.785	75	-1.5
1925	19.85	73.0675	75	-1.5
1926	19.6375	73	116.582338163552	-2.74747014490656
1927	19.6375	74.1	156.34732861516	-3.9404198584548
1928	22.025	71.30125	192.557050458495	-5.02671151375484
1929	26.84	54.2025	223.628965095479	-5.95886895286437
1930	31.215	43.78	248.205080756888	-6.69615242270663
1931	34.525	36.9225	265.211303259031	-7.20633909777092
1932	37.7025	32.32875	273.904379073655	-7.46713137220964
1933	38.725	30.2525	273.904379073655	-7.46713137220964
1934	38.2025	30.88125	265.211303259031	-7.20633909777092
1935	38.9175	29.26125	248.205080756888	-6.69615242270663
1936	37.63	30.5225	223.628965095479	-5.95886895286437
1937	33.9175	35.61875	192.557050458495	-5.02671151375484
1938	33.1725	37.2775	156.34732861516	-3.9404198584548
1939	31.945	38.195	116.582338163552	-2.74747014490656
1940	29.58	41.72875	75.0000000000001	-1.5
1941	26.1225	49.30375	75	-1.5
1942	23.6375	57.2625	75	-1.5
1943	22.4575	62.03125	75	-1.5
1944	22.2475	63.71	75	-1.5
1945	21.91	65.87	75	-1.5
1946	21.6125	67.365	75	-1.5
1947	21.235	68.92875	75	-1.5
1948	20.82	69.67125	75	-1.5
1949	20.4125	70.335	75	-1.5
1950	20.0475	71.74125	116.582338163552	-2.74747014490656
1951	20.025	72.065	156.34732861516	-3.9404198584548
1952	22.9725	68.32375	192.557050458495	-5.02671151375484
1953	28.18	54	223.628965095479	-5.95886895286437
1954	32.325	43.65625	248.205080756888	-6.69615242270663
1955	35.69	35.7525	265.211303259031	-7.20633909777092
1956	34.865	36.64125	273.904379073655	-7.46713137220964
1957	35.6425	36.12125	273.904379073655	-7.46713137220964
1958	35.285	37.34375	265.211303259031	-7.20633909777092
1959	35.8625	35.91375	248.205080756888	-6.69615242270663
1960	38.95	31.06	223.628965095479	-5.95886895286437
1961	36.8425	33.17125	192.557050458495	-5.02671151375484
1962	37.0175	32.11875	156.34732861516	-3.9404198584548
1963	34.195	37.3625	116.582338163552	-2.74747014490656
1964	31.72	44.08125	75.0000000000001	-1.5
1965	27.83	53.91125	75	-1.5
1966	24.71	63.71125	75	-1.5
1967	23.6225	68.16125	75	-1.5
1968	22.7175	72.29125	75	-1.5
1969	22.305	73.0825	75	-1.5
1970	21.83	72.555	75	-1.5
1971	21.3025	73.68875	75	-1.5
1972	20.88	74.05125	75	-1.5
1973	20.585	73.36625	75	-1.5
1974	20.3475	72.52375	116.582338163552	-2.74747014490656
1975	20.2475	72.965	156.34732861516	-3.9404198584548
1976	22.325	69.24125	192.557050458495	-5.02671151375484
1977	27.175	49.345	223.628965095479	-5.95886895286437
1978	31.885	37.19	248.205080756888	-6.69615242270663
1979	36.4175	31.25375	265.211303259031	-7.20633909777092
1980	38.915	27.2725	273.904379073655	-7.46713137220964
1981	40.8625	24.68	273.904379073655	-7.46713137220964
1982	41.42	23.90625	265.211303259031	-7.20633909777092
1983	40.665	30.8925	248.205080756888	-6.69615242270663
1984	40.0975	31.20125	223.628965095479	-5.95886895286437
1985	36.9625	35.80625	192.557050458495	-5.02671151375484
1986	34.1575	38.45375	156.34732861516	-3.9404198584548
1987	31.5925	36.44	116.582338163552	-2.74747014490656
1988	29.9225	33.45375	75.0000000000001	-1.5
1989	27.0875	40.51375	75	-1.5
1990	24.4175	52.4975	75	-1.5
1991	23.1325	59.90375	75	-1.5
1992	21.955	64.17	75	-1.5
1993	20.9775	66.865	75	-1.5
1994	20.2575	70.25875	75	-1.5
1995	19.89	72.06	75	-1.5
1996	19.785	72.8925	75	-1.5
1997	19.5825	73.81	75	-1.5
1998	19.525	74.0025	116.582338163552	-2.74747014490656
1999	19.6425	75.5625	156.34732861516	-3.9404198584548
2000	20.52	75.75875	192.557050458495	-5.02671151375484
2001	24.11	63.61875	223.628965095479	-5.95886895286437
2002	27.935	53.22125	248.205080756888	-6.69615242270663
2003	33.0825	44.4325	265.211303259031	-7.20633909777092
2004	34.9025	42.82875	273.904379073655	-7.46713137220964
2005	34.575	42.7175	273.904379073655	-7.46713137220964
2006	34.1525	42.16	265.211303259031	-7.20633909777092
2007	34.295	42.17875	248.205080756888	-6.69615242270663
2008	35.875	37.60375	223.628965095479	-5.95886895286437
2009	35.43	37.9	192.557050458495	-5.02671151375484
2010	32.96	39.29125	156.34732861516	-3.9404198584548
2011	30.73	39.075	116.582338163552	-2.74747014490656
2012	27.655	44.46875	75.0000000000001	-1.5
2013	24.2875	54.35	75	-1.5
2014	22.79	60.44125	75	-1.5
2015	22.0025	65.545	75	-1.5
2016	21.5325	68.50875	75	-1.5
2017	21.1675	70.54125	75	-1.5
2018	20.865	70.9975	75	-1.5
2019	20.5675	70.42375	75	-1.5
2020	20.73	70.91375	75	-1.5
2021	20.715	71.25125	75	-1.5
2022	20.4875	73.015	116.582338163552	-2.74747014490656
2023	20.47	76.535	156.34732861516	-3.9404198584548
2024	20.7325	78.90875	192.557050458495	-5.02671151375484
2025	22.61	75.6875	223.628965095479	-5.95886895286437
2026	25.3175	66.0525	248.205080756888	-6.69615242270663
2027	28.4675	57.52125	265.211303259031	-7.20633909777092
2028	29.775	58.4925	273.904379073655	-7.46713137220964
2029	29.8625	56.8375	273.904379073655	-7.46713137220964
2030	30.0725	55.6475	265.211303259031	-7.20633909777092
2031	31.8225	54.5725	248.205080756888	-6.69615242270663
2032	32.6025	50.61625	223.628965095479	-5.95886895286437
2033	34.355	47.91625	192.557050458495	-5.02671151375484
2034	31.82	48.54	156.34732861516	-3.9404198584548
2035	32.3425	48.3225	116.582338163552	-2.74747014490656
2036	29.725	47.3875	75.0000000000001	-1.5
2037	26.7725	54.22625	75	-1.5
2038	24.2825	62.60625	75	-1.5
2039	23.1875	67.435	75	-1.5
2040	22.22	71.4425	75	-1.5
2041	21.6275	73.17375	75	-1.5
2042	21.05	74.0575	75	-1.5
2043	20.5925	73.81125	75	-1.5
2044	20.1	74.50875	75	-1.5
2045	19.665	74.51375	75	-1.5
2046	19.2975	73.86	116.582338163552	-2.74747014490656
2047	19.21	75.06375	156.34732861516	-3.9404198584548
2048	20.4575	76.0225	192.557050458495	-5.02671151375484
2049	21.8575	70.9925	223.628965095479	-5.95886895286437
2050	23.875	64.41875	248.205080756888	-6.69615242270663
2051	26.8225	56.17875	265.211303259031	-7.20633909777092
2052	30.4375	45.74625	273.904379073655	-7.46713137220964
2053	33.945	44.7575	273.904379073655	-7.46713137220964
2054	35.0325	43.56625	265.211303259031	-7.20633909777092
2055	35.7325	40.20375	248.205080756888	-6.69615242270663
2056	35.345	43.43125	223.628965095479	-5.95886895286437
2057	35.93	46.3075	192.557050458495	-5.02671151375484
2058	34.695	45.73625	156.34732861516	-3.9404198584548
2059	32.595	47.8275	116.582338163552	-2.74747014490656
2060	30.4825	44.29	75.0000000000001	-1.5
2061	27.3325	51.5225	75	-1.5
2062	24.7225	58.6075	75	-1.5
2063	23.635	63.55375	75	-1.5
2064	22.9175	64.775	75	-1.5
2065	22.3125	66.67625	75	-1.5
2066	22.15	68.87875	75	-1.5
2067	22.03	72.41125	75	-1.5
2068	21.375	73.95625	75	-1.5
2069	20.92	75.33125	75	-1.5
2070	20.5175	75.4275	116.582338163552	-2.74747014490656
2071	20.41	75.09625	156.34732861516	-3.9404198584548
2072	21.2725	71.39375	192.557050458495	-5.02671151375484
2073	24.5875	60.3475	223.628965095479	-5.95886895286437
2074	29.3125	50.57375	248.205080756888	-6.69615242270663
2075	32.08	45.67375	265.211303259031	-7.20633909777092
2076	32.6675	45.77625	273.904379073655	-7.46713137220964
2077	34.61	46.34125	273.904379073655	-7.46713137220964
2078	34.0425	47.48125	265.211303259031	-7.20633909777092
2079	34.5075	47.79125	248.205080756888	-6.69615242270663
2080	34.0375	43.115	223.628965095479	-5.95886895286437
2081	32.0325	42.68875	192.557050458495	-5.02671151375484
2082	29.755	44.37875	156.34732861516	-3.9404198584548
2083	26.8675	57.3925	116.582338163552	-2.74747014490656
2084	25.2425	69.2475	75.0000000000001	-1.5
2085	23.0925	71.24875	75	-1.5
2086	22.2625	69.94125	75	-1.5
2087	21.6825	69.66	75	-1.5
2088	21.5475	67.28	75	-1.5
2089	21.41	66.73875	75	-1.5
2090	20.8625	68.01875	75	-1.5
2091	21.065	68.14875	75	-1.5
2092	21.2125	69.15375	75	-1.5
2093	21.08	70.30625	75	-1.5
2094	20.86	71.195	116.582338163552	-2.74747014490656
2095	20.99	70.55125	156.34732861516	-3.9404198584548
2096	21.8475	70.06	192.557050458495	-5.02671151375484
2097	23.675	63.38875	223.628965095479	-5.95886895286437
2098	24.1225	59.27875	248.205080756888	-6.69615242270663
2099	26.2075	54.7775	265.211303259031	-7.20633909777092
2100	32.2575	43.665	273.904379073655	-7.46713137220964
2101	30.7475	42.04125	273.904379073655	-7.46713137220964
2102	30.6475	41.1	265.211303259031	-7.20633909777092
2103	31.8075	41.67125	248.205080756888	-6.69615242270663
2104	29.425	42.24125	223.628965095479	-5.95886895286437
2105	29.1775	44.025	192.557050458495	-5.02671151375484
2106	28.38	45.52125	156.34732861516	-3.9404198584548
2107	25.72	52.07	116.582338163552	-2.74747014490656
2108	25.285	51.28	75.0000000000001	-1.5
2109	23.7775	53.7225	75	-1.5
2110	22.3225	61.20875	75	-1.5
2111	21.68	66.0875	75	-1.5
2112	20.965	68.425	75	-1.5
2113	20.36	70.26375	75	-1.5
2114	19.74	71.6325	75	-1.5
2115	19.2825	71.5825	75	-1.5
2116	18.905	71.57875	75	-1.5
2117	18.485	71.41	75	-1.5
2118	18.2225	69.765	116.582338163552	-2.74747014490656
2119	18.035	71.16375	156.34732861516	-3.9404198584548
2120	20.055	69.2875	192.557050458495	-5.02671151375484
2121	25.3125	54.7725	223.628965095479	-5.95886895286437
2122	29.8	41.63875	248.205080756888	-6.69615242270663
2123	31.795	38.69	265.211303259031	-7.20633909777092
2124	32.8425	39.25375	273.904379073655	-7.46713137220964
2125	31.865	35.1675	273.904379073655	-7.46713137220964
2126	31.535	36.6375	265.211303259031	-7.20633909777092
2127	31.985	29.365	248.205080756888	-6.69615242270663
2128	33.0025	26.02375	223.628965095479	-5.95886895286437
2129	31.7575	26.785	192.557050458495	-5.02671151375484
2130	29.7275	30.61625	156.34732861516	-3.9404198584548
2131	27.8925	33.9825	116.582338163552	-2.74747014490656
2132	24.73	42.635	75.0000000000001	-1.5
2133	22.4175	49.27375	75	-1.5
2134	21.38	54.35375	75	-1.5
2135	20.78	56.79	75	-1.5
2136	20.5675	57.47375	75	-1.5
2137	20.5225	59.91875	75	-1.5
2138	19.9775	63.9875	75	-1.5
2139	19.4825	67.43375	75	-1.5
2140	19.3325	67.31125	75	-1.5
2141	19.2025	67.155	75	-1.5
2142	18.825	67.92625	116.582338163552	-2.74747014490656
2143	18.55	69.4475	156.34732861516	-3.9404198584548
2144	21.855	63.89375	192.557050458495	-5.02671151375484
2145	24.48	47.29875	223.628965095479	-5.95886895286437
2146	28.955	37.335	248.205080756888	-6.69615242270663
2147	28.93	36.465	265.211303259031	-7.20633909777092
2148	26.755	51.75625	273.904379073655	-7.46713137220964
2149	30.5675	41.75125	273.904379073655	-7.46713137220964
2150	32.5925	29.12125	265.211303259031	-7.20633909777092
2151	31.4125	28.775	248.205080756888	-6.69615242270663
2152	31.5925	26.6225	223.628965095479	-5.95886895286437
2153	30.81	27.855	192.557050458495	-5.02671151375484
2154	28.615	30.48	156.34732861516	-3.9404198584548
2155	26.595	34.52125	116.582338163552	-2.74747014490656
2156	24.5575	39.59125	75.0000000000001	-1.5
2157	22.435	46.64	75	-1.5
2158	21.2225	52.215	75	-1.5
2159	20.4325	55.195	75	-1.5
2160	19.6575	58.66375	75	-1.5
2161	19.255	61.21375	75	-1.5
2162	18.55	63.02625	75	-1.5
2163	18.065	64.27375	75	-1.5
2164	17.5075	64.07875	75	-1.5
2165	16.98	64.555	75	-1.5
2166	16.4775	64.81875	116.582338163552	-2.74747014490656
2167	16.7025	68.96625	156.34732861516	-3.9404198584548
2168	19.345	70.55375	192.557050458495	-5.02671151375484
2169	24.2825	51.95625	223.628965095479	-5.95886895286437
2170	27.5875	43.23	248.205080756888	-6.69615242270663
2171	29.9825	35.4325	265.211303259031	-7.20633909777092
2172	30.14	30.66125	273.904379073655	-7.46713137220964
2173	32.025	24.97625	273.904379073655	-7.46713137220964
2174	30.925	26.09125	265.211303259031	-7.20633909777092
2175	32.5	23.43	248.205080756888	-6.69615242270663
2176	32.575	22.7975	223.628965095479	-5.95886895286437
2177	30.94	23.465	192.557050458495	-5.02671151375484
2178	29.71	26.85	156.34732861516	-3.9404198584548
2179	27.8575	30.7525	116.582338163552	-2.74747014490656
2180	25.6625	35.43125	75.0000000000001	-1.5
2181	22.9	42.65	75	-1.5
2182	21.34	47.35	75	-1.5
2183	20.6125	51.20125	75	-1.5
2184	19.7525	55.855	75	-1.5
2185	19.1325	59.86375	75	-1.5
2186	18.6975	62.695	75	-1.5
2187	18.2825	64.30375	75	-1.5
2188	17.7075	64.08	75	-1.5
2189	17.1175	64.345	75	-1.5
2190	16.6025	64.04625	116.582338163552	-2.74747014490656
2191	16.7575	67.03125	156.34732861516	-3.9404198584548
2192	20.7825	63.34375	192.557050458495	-5.02671151375484
2193	22.7675	45.28875	223.628965095479	-5.95886895286437
2194	25.5	38.97	248.205080756888	-6.69615242270663
2195	29.2725	29.88625	265.211303259031	-7.20633909777092
2196	30.47	27.96625	273.904379073655	-7.46713137220964
2197	31.27	25.58375	273.904379073655	-7.46713137220964
2198	31.84	25.41375	265.211303259031	-7.20633909777092
2199	32.67	24.6575	248.205080756888	-6.69615242270663
2200	33.99	22.60125	223.628965095479	-5.95886895286437
2201	33.235	22.63375	192.557050458495	-5.02671151375484
2202	30.84	23.8675	156.34732861516	-3.9404198584548
2203	29.2425	25.94125	116.582338163552	-2.74747014490656
2204	27.435	28.01625	75.0000000000001	-1.5
2205	25.5725	31.19375	75	-1.5
2206	24.1375	42.12625	75	-1.5
2207	22.6625	50.70375	75	-1.5
2208	21.59	55.03	75	-1.5
2209	20.96	56.765	75	-1.5
2210	20.395	58.215	75	-1.5
2211	19.8475	58.5	75	-1.5
2212	19.555	51.15	75	-1.5
2213	19.1725	50.57875	75	-1.5
2214	18.595	54.38625	116.582338163552	-2.74747014490656
2215	18.5175	58.9375	156.34732861516	-3.9404198584548
2216	21.51	49.60125	192.557050458495	-5.02671151375484
2217	24.3525	38.81875	223.628965095479	-5.95886895286437
2218	27.35	32.40625	248.205080756888	-6.69615242270663
2219	28.6075	28.5225	265.211303259031	-7.20633909777092
2220	29.54	26.025	273.904379073655	-7.46713137220964
2221	30.1675	24.7525	273.904379073655	-7.46713137220964
2222	31.2575	24.41	265.211303259031	-7.20633909777092
2223	32.85	22.525	248.205080756888	-6.69615242270663
2224	33.1725	22.72125	223.628965095479	-5.95886895286437
2225	33.5225	23.53125	192.557050458495	-5.02671151375484
2226	33.0325	24.45125	156.34732861516	-3.9404198584548
2227	31.9475	26.5025	116.582338163552	-2.74747014490656
2228	30.3925	29.25	75.0000000000001	-1.5
2229	28.5425	32.23375	75	-1.5
2230	27.03	36.10125	75	-1.5
2231	25.6675	39.74625	75	-1.5
2232	24.5925	43.445	75	-1.5
2233	23.9175	46.42375	75	-1.5
2234	22.99	49.6125	75	-1.5
2235	22.645	51.115	75	-1.5
2236	21.8775	53.4925	75	-1.5
2237	21.3275	55.4775	75	-1.5
2238	20.915	57.08	116.582338163552	-2.74747014490656
2239	20.9	58.6475	156.34732861516	-3.9404198584548
2240	22.9025	53.325	192.557050458495	-5.02671151375484
2241	25.6025	46.195	223.628965095479	-5.95886895286437
2242	28.99	39.61375	248.205080756888	-6.69615242270663
2243	32.32	33.42	265.211303259031	-7.20633909777092
2244	35.1275	28	273.904379073655	-7.46713137220964
2245	37.03	24.38	273.904379073655	-7.46713137220964
2246	37.7925	23.73125	265.211303259031	-7.20633909777092
2247	39.515	21.4125	248.205080756888	-6.69615242270663
2248	39.435	21.785	223.628965095479	-5.95886895286437
2249	38.0125	23.6175	192.557050458495	-5.02671151375484
2250	37.1075	25.075	156.34732861516	-3.9404198584548
2251	36.06	27.14125	116.582338163552	-2.74747014490656
2252	34.5225	29.29375	75.0000000000001	-1.5
2253	32.4375	34.6925	75	-1.5
2254	30.45	40.47	75	-1.5
2255	28.5425	47.6675	75	-1.5
2256	26.65	54.6825	75	-1.5
2257	25.4225	59.29875	75	-1.5
2258	24.5725	63.50875	75	-1.5
2259	24.1025	64.71	75	-1.5
2260	23.4475	64.69	75	-1.5
2261	22.75	65.94625	75	-1.5
2262	21.8575	67.72125	116.582338163552	-2.74747014490656
2263	21.6	66.0175	156.34732861516	-3.9404198584548
2264	23.7675	56.3	192.557050458495	-5.02671151375484
2265	28.38	42.47125	223.628965095479	-5.95886895286437
2266	31.1325	35.71875	248.205080756888	-6.69615242270663
2267	34.19	30.675	265.211303259031	-7.20633909777092
2268	36.0925	28.68	273.904379073655	-7.46713137220964
2269	38.02	26.595	273.904379073655	-7.46713137220964
2270	41.0725	23.86375	265.211303259031	-7.20633909777092
2271	40.8275	22.57375	248.205080756888	-6.69615242270663
2272	42.8775	19.3325	223.628965095479	-5.95886895286437
2273	42.655	18.19875	192.557050458495	-5.02671151375484
2274	41.4475	18.97	156.34732861516	-3.9404198584548
2275	39.5125	20.88625	116.582338163552	-2.74747014490656
2276	37.4675	25.155	75.0000000000001	-1.5
2277	34.325	31.3525	75	-1.5
2278	31.495	38.355	75	-1.5
2279	29.605	44.0625	75	-1.5
2280	27.75	49.93625	75	-1.5
2281	26.0825	54.88	75	-1.5
2282	25.2125	55.82875	75	-1.5
2283	24.56	52.97125	75	-1.5
2284	23.915	46.74625	75	-1.5
2285	23.405	46.46125	75	-1.5
2286	22.9275	46.53625	116.582338163552	-2.74747014490656
2287	22.4125	46.43375	156.34732861516	-3.9404198584548
2288	24.3475	42.5925	192.557050458495	-5.02671151375484
2289	27.1825	39.68	223.628965095479	-5.95886895286437
2290	30.3	37.1425	248.205080756888	-6.69615242270663
2291	34.6725	32.4575	265.211303259031	-7.20633909777092
2292	36.9825	30.16375	273.904379073655	-7.46713137220964
2293	38.7175	29.4675	273.904379073655	-7.46713137220964
2294	41.85	26.46	265.211303259031	-7.20633909777092
2295	44.51	23.72875	248.205080756888	-6.69615242270663
2296	46.705	21.135	223.628965095479	-5.95886895286437
2297	46.4325	18.1775	192.557050458495	-5.02671151375484
2298	44.06	15.49	156.34732861516	-3.9404198584548
2299	41.655	17.90125	116.582338163552	-2.74747014490656
2300	39.615	20.5575	75.0000000000001	-1.5
2301	35.3375	27.145	75	-1.5
2302	31.2325	38.51625	75	-1.5
2303	28.885	48.225	75	-1.5
2304	27.3425	51.20875	75	-1.5
2305	26.2475	58.3225	75	-1.5
2306	25.21	64.52625	75	-1.5
2307	24.465	68.74625	75	-1.5
2308	24.19	72.22625	75	-1.5
2309	23.6825	75.32	75	-1.5
2310	23.2775	79.0025	116.582338163552	-2.74747014490656
2311	23.3425	79.0975	156.34732861516	-3.9404198584548
2312	23.5225	76.55625	192.557050458495	-5.02671151375484
2313	25.545	67.99625	223.628965095479	-5.95886895286437
2314	28.025	59.21125	248.205080756888	-6.69615242270663
2315	33.0775	46.40125	265.211303259031	-7.20633909777092
2316	36.1175	40.76625	273.904379073655	-7.46713137220964
2317	36.6525	38.67125	273.904379073655	-7.46713137220964
2318	36.415	39.215	265.211303259031	-7.20633909777092
2319	34.3775	40.6075	248.205080756888	-6.69615242270663
2320	32.0325	43.99875	223.628965095479	-5.95886895286437
2321	31	46.20625	192.557050458495	-5.02671151375484
2322	28.97	50.82625	156.34732861516	-3.9404198584548
2323	27.4425	54.76125	116.582338163552	-2.74747014490656
2324	26.5375	55.97625	75.0000000000001	-1.5
2325	24.9575	60.62625	75	-1.5
2326	24.41	62.86125	75	-1.5
2327	24.09	64.19125	75	-1.5
2328	23.785	65.515	75	-1.5
2329	23.4875	65.7925	75	-1.5
2330	23.44	66.08	75	-1.5
2331	23.31	64.94875	75	-1.5
2332	23.3225	66.46625	75	-1.5
2333	22.8675	67.5675	75	-1.5
2334	22.46	68.18375	116.582338163552	-2.74747014490656
2335	22.2925	69.055	156.34732861516	-3.9404198584548
2336	22.71	68.27875	192.557050458495	-5.02671151375484
2337	23.6325	65.99375	223.628965095479	-5.95886895286437
2338	25.2975	61.8625	248.205080756888	-6.69615242270663
2339	26.1475	60.87125	265.211303259031	-7.20633909777092
2340	26.6725	56.5	273.904379073655	-7.46713137220964
2341	28.495	49.125	273.904379073655	-7.46713137220964
2342	31.775	41.5525	265.211303259031	-7.20633909777092
2343	31.655	44.6025	248.205080756888	-6.69615242270663
2344	32.0525	42.3	223.628965095479	-5.95886895286437
2345	29.41	47.10375	192.557050458495	-5.02671151375484
2346	27.7875	51.0575	156.34732861516	-3.9404198584548
2347	27.71	50.32125	116.582338163552	-2.74747014490656
2348	26.7625	51.15875	75.0000000000001	-1.5
2349	24.38	58.95625	75	-1.5
2350	23.485	62.9525	75	-1.5
2351	22.88	66.63625	75	-1.5
2352	22.4775	70.23	75	-1.5
2353	22.26	71.9925	75	-1.5
2354	21.8575	73.3575	75	-1.5
2355	21.425	75.32125	75	-1.5
2356	20.8625	77.105	75	-1.5
2357	20.455	77.04375	75	-1.5
2358	20.1575	78.88625	116.582338163552	-2.74747014490656
2359	20.225	80.16	156.34732861516	-3.9404198584548
2360	21.2125	78.15125	192.557050458495	-5.02671151375484
2361	23.3725	69.13875	223.628965095479	-5.95886895286437
2362	29.04	49.59	248.205080756888	-6.69615242270663
2363	32.2425	41.5975	265.211303259031	-7.20633909777092
2364	34.66	38.04875	273.904379073655	-7.46713137220964
2365	32.0875	42.03125	273.904379073655	-7.46713137220964
2366	32.615	40.6375	265.211303259031	-7.20633909777092
2367	32.325	39.17625	248.205080756888	-6.69615242270663
2368	33.3025	35.61875	223.628965095479	-5.95886895286437
2369	32.25	38.10875	192.557050458495	-5.02671151375484
2370	30.385	39.71125	156.34732861516	-3.9404198584548
2371	29.2025	42.93875	116.582338163552	-2.74747014490656
2372	27.195	47.5075	75.0000000000001	-1.5
2373	24.88	54.64125	75	-1.5
2374	23.135	63.35625	75	-1.5
2375	22.51	67.48125	75	-1.5
2376	21.815	71.405	75	-1.5
2377	21.3875	73.40875	75	-1.5
2378	20.9925	74.5075	75	-1.5
2379	20.6225	75.60125	75	-1.5
2380	20.3125	76.5925	75	-1.5
2381	20.0775	77.5225	75	-1.5
2382	19.8625	78.1325	116.582338163552	-2.74747014490656
2383	19.9025	78.9425	156.34732861516	-3.9404198584548
2384	22.35	75.1575	192.557050458495	-5.02671151375484
2385	24.5575	66.80375	223.628965095479	-5.95886895286437
2386	26.055	61.0125	248.205080756888	-6.69615242270663
2387	30.0225	50.49875	265.211303259031	-7.20633909777092
